player_id,name,position,team,injury_status,fantasy_positions,adp,proj_points
867,Orlando Franklin,G,,,['OL'],,
1645,Sam Brenner,C,,,['OL'],,
2203,Nic Jacobs,TE,,,['TE'],,
9511,Keaton Mitchell,RB,BAL,,['RB'],,
1159,Riley Reiff,T,,Questionable,"['OL', 'OT']",,
1059,Bobby Rainey,RB,,,['RB'],,
11121,AJ Finley,DB,SEA,,['DB'],,
943,Kyle Rudolph,TE,,,['TE'],,
11093,David Perales,LB,,Questionable,['LB'],,
6802,A.J. Epenesa,DE,BUF,,['DL'],,
6182,Jordan Wyatt,CB,,,['DB'],,
11375,Jarrett Horst,OL,,,['OL'],,
7521,Chris Blair,WR,ATL,,['WR'],,
5902,Penny Hart,WR,,Questionable,['WR'],,
5717,Manase Hungalu,OLB,,,['LB'],,
7352,Matt Cole,WR,,,['WR'],,
12543,Tahj Brooks,RB,CIN,,['RB'],,
8017,Evan Heim,OG,,,"['OG', 'OL']",,
5944,Bobby Okereke,LB,NYG,,['LB'],,
6240,Ron'quavion Tarver,WR,,,['WR'],,
1744,Robert Lester,SS,,,['DB'],,
1217,Laron Byrd,WR,,,['WR'],,
1980,Luke Bowanko,C,,,['OL'],,
7438,Kristian Wilkerson,WR,BUF,,['WR'],,
7289,Doug Costin,DT,,,['DL'],,
4092,Dalvin Tomlinson,DT,ARI,,['DL'],,
3220,Jarran Reed,DT,SEA,,['DL'],,
8020,Curtis Robinson,LB,SF,,['LB'],,
10939,Jay Ward,DB,MIN,,['DB'],,
2613,Tyrell Adams,LB,,,['LB'],,
690,Dekoda Watson,LB,,,['LB'],,
6896,Amik Robertson,CB,DET,,['DB'],,
6795,Ross Blacklock,DT,,,['DL'],,
8789,Tariqious Tisdale,DT,,,['DL'],,
1717,Casey Walker,DT,,,['DL'],,
11684,Blake Fisher,OL,HOU,,['OL'],,
736,Joique Bell,RB,,,['RB'],,
11244,Kenneth Odumegwu,DL,,,['DL'],,
7197,Kristian Welch,LB,GB,,['LB'],,
12059,Michael Dowell,DB,,,['DB'],,
2436,DeAndre Smelter,WR,,,['WR'],,
423,Brad Jones,LB,,,['LB'],,
6055,Natrez Patrick,LB,,,['LB'],,
6349,Jayson Stanley,CB,,Questionable,['DB'],,
12680,Rylie Mills,DL,SEA,PUP,['DL'],,
12734,Donte Kent,CB,PIT,,['DB'],,
8186,Devon Williams,WR,,,['WR'],,
6428,Taylor Cornelius,QB,,,['QB'],,
2377,Jamon Brown,G,,,['OL'],,
4233,Zane Gonzalez,K,,,['K'],,
6104,Alijah Holder,DB,,,['DB'],,
11146,Christopher Dunn,K,,,['K'],,
13213,Lucas Scott,FB,BAL,,['RB'],,
8208,Tyler Badie,RB,DEN,,['RB'],,
1855,Shaquelle Evans,WR,,,['WR'],,
1604,Nick Williams,WR,DEN,,['WR'],,
3817,Marcus Tucker,WR,,,['WR'],,
6899,Terence Steele,T,DAL,,['OL'],,
WAS,Washington Commanders,DEF,WAS,,['DEF'],,
3437,Lloyd Carrington,CB,,,['DB'],,
8908,Brandon Lewis,WR,,,['WR'],,
4948,Orlando Brown,T,CIN,,"['OL', 'OT']",,
1536,Xavier Rhodes,CB,,,['DB'],,
8750,Michael Niese,G,DET,,['OL'],,
6283,Corey Ballentine,CB,,,['DB'],,
11047,Raymond Vohasek,DT,,,['DL'],,
11586,Blake Corum,RB,LAR,,['RB'],,
1644,Jeff Tuel,QB,,,['QB'],,
3998,Joe Woods,,,,,,
11139,Elijah Cooks,WR,PHI,,['WR'],,
6389,Keenen Brown,TE,,,['TE'],,
2243,Bruce Gaston,DT,,,['DL'],,
12272,Travis Blackshear,CB,,,['DB'],,
7339,J.J. Koski,WR,,,['WR'],,
12044,Garret Greenfield,OT,,,['OT'],,
7124,Bravvion Roy,DT,,,['DL'],,
12695,Robert Longerbeam,DB,BAL,,['DB'],,
8225,Daniel Bellinger,TE,NYG,,['TE'],,
11379,Noah Henderson,OL,,,['OL'],,
3771,Helva Matungulu,DE,,,['DL'],,
12959,Bryce Pierre,TE,CAR,,['TE'],,
7148,TJ Brunson,LB,,,['LB'],,
5938,Lil'Jordan Humphrey,WR,NYG,,['WR'],,
1300,Kaelin Burnett,OLB,,,['LB'],,
12648,Cody Simon,LB,ARI,,['LB'],,
8252,Travell Harris,WR,,,['WR'],,
12424,Derek Slywka,DB,,,['DB'],,
12065,Eric Miller,OL,,,['OL'],,
4714,Tevin Homer,CB,,,['DB'],,
7814,Cameron McGrone,LB,IND,,['LB'],,
7801,Quinton Bohanna,DT,SEA,,['DL'],,
5383,Jalen Tolliver,WR,,,['WR'],,
5074,Micah Kiser,LB,,Questionable,['LB'],,
6070,Jimmy Moreland,CB,,Sus,['DB'],,
692,Jay Feely,K,,,['K'],,
12064,Lance Robinson,DB,CIN,,['DB'],,
6572,Aaron Monteiro,OT,,,"['OL', 'OT']",,
12315,Tairiq Stewart,OT,,,['OT'],,
4322,Dalton Crossan,RB,,,['RB'],,
12504,Kaleb Johnson,RB,PIT,,['RB'],,
12585,James Pearce,DL,ATL,,['DL'],,
1362,Josh Boyce,WR,,,['WR'],,
3051,Rob Crisp,OT,,,['OL'],,
12079,Treyton Welch,TE,NO,,['TE'],,
3661,Cory Johnson,NT,,,['DL'],,
7979,Ryan Neuzil,OL,ATL,,['OL'],,
11925,Terique Owens,WR,SF,,['WR'],,
11477,LJ Davis,CB,GB,Questionable,['DB'],,
1683,Charles James,CB,,,['DB'],,
7065,Eli Wolf,TE,,,['TE'],,
596,Bryan Bulaga,T,LAC,,"['OL', 'OT']",,
5950,Nyqwan Murray,WR,,,['WR'],,
6690,Duplicate Player,CB,PHI,,['DB'],,
3476,Johnny Holton,WR,,,['WR'],,
166,Josh Cribbs,WR,,,['WR'],,
7007,Tyler Higby,OL,,,['OL'],,
7358,Jake Bargas,FB,,,['RB'],,
3902,Nolan Frese,LS,,,['LS'],,
7440,Aaron Brewer,OL,MIA,Questionable,['OL'],,
11346,Zach Morton,DL,,,['DL'],,
3400,Clayton Fejedelem,DB,,,['DB'],,
2442,Rashad Greene,WR,,,['WR'],,
12474,Woody Marks,RB,HOU,,['RB'],,
6773,Dante Scarnecchia,,,,,,
6414,Bunchy Stallings,C,,,['OL'],,
5869,Michael Jordan,G,TB,,"['OG', 'OL']",,
4572,Joe Jones,LB,,Questionable,['LB'],,
2779,Ladarius Gunter,CB,,,['DB'],,
618,Arrelious Benn,WR,,,['WR'],,
4545,Keith Towbridge,TE,,,['TE'],,
11106,Nick Anderson,LB,,,['LB'],,
5637,Garrett Johnson,WR,,,['WR'],,
7391,Bryce Huff,DE,SF,,"['DL', 'LB']",,
8380,Thomas Booker,DL,PHI,,['DL'],,
2142,Rajion Neal,RB,,,['RB'],,
5274,Roc Thomas,RB,,,['RB'],,
11446,Henry Byrd,G,MIN,,['OL'],,
4498,Aarion Penton,CB,,,['DB'],,
5750,Garrett Hudson,TE,,,['TE'],,
5579,D'Montre Wade,CB,,,['DB'],,
2813,Trovon Reed,CB,,,['DB'],,
6531,Jake Carlock,LB,,,"['DB', 'LB']",,
687,Ashlee Palmer,OLB,,,['LB'],,
7270,Will Sunderland,CB,,,['DB'],,
438,Nick Hayden,DT,,,['DL'],,
3533,Terrell Chestnut,CB,,,['DB'],,
11016,Malaesala Aumavae-Laulu,OL,,,['OL'],,
555,Don Carey,FS,,,['DB'],,
4213,Nate Gerry,LB,,,['LB'],,
4297,Jarnor Jones,ILB,,,['LB'],,
3381,Jonathan Woodard,DE,,,['DL'],,
4119,ArDarius Stewart,WR,,,['WR'],,
11644,Cody Schrader,RB,LAR,,['RB'],,
6465,Thomas Ives,WR,CHI,Questionable,['WR'],,
3109,Ted Monachino,,,,,,
5551,Jimmy Murray,OL,,,['OL'],,
8320,A.Hansford Hansford,LB,,,['LB'],,
5788,Dante Sawyer,DE,,NA,['DL'],,
4040,JuJu Smith-Schuster,WR,KC,,['WR'],,
5342,Marquis Haynes,DE,,,"['DL', 'LB']",,
656,Cory Redding,DT,,,['DL'],,
11882,Ja'Quan Sheppard,DB,,,['DB'],,
10889,Tyree Wilson,LB,LV,,"['DL', 'LB']",,
3082,Gus Bradley,,,,,,
8206,Skylar Thompson,QB,PIT,,['QB'],,
7316,Darius Bradwell,RB,,,['RB'],,
12193,Max Tooley,LB,,,['LB'],,
437,Everette Brown,ILB,,,['LB'],,
12171,British Brooks,RB,HOU,Questionable,['RB'],,
2592,Grady Jarrett,DT,CHI,,['DL'],,
1710,Gerald Rivers,DE,,,['DL'],,
5771,Kiante Anderson,DE,,,['DL'],,
2491,Ian Silberman,G,,,['OL'],,
11214,Tanner Morgan,QB,,,['QB'],,
13201,TJ Moore,CB,NYG,,['DB'],,
1246,Dominique Jones,TE,,,['TE'],,
6179,Jahlani Tavai,LB,NE,,['LB'],,
7051,Grayland Arnold,DB,ATL,,['DB'],,
5110,Russell Gage,WR,SF,,['WR'],,
3159,Laremy Tunsil,OL,WAS,,"['OL', 'OT']",,
1586,Corey Lemonier,DE,,,"['DL', 'LB']",,
6363,Michael Walker,WR,,Questionable,['WR'],,
11354,D'Anthony Jones,DL,,,['DL'],,
3321,Tyreek Hill,WR,MIA,,['WR'],,
6458,Tyree St. Louis,OT,,,"['OL', 'OT']",,
605,Everson Griffen,DE,,,['DL'],,
1210,Audie Cole,LB,,,['LB'],,
8013,Tim Jones,WR,MIN,,['WR'],,
53,John Kuhn,FB,,,['RB'],,
2443,Ben Heeney,LB,,,['LB'],,
4571,Blake Jarwin,TE,,,['TE'],,
13074,Isaiah Neyor,WR,SF,,['WR'],,
11033,Isaiah Bolden,CB,NE,,['DB'],,
4226,Alex Armah,FB,,,['RB'],,
4527,Tre'von Johnson,OLB,,,['LB'],,
12382,Jake Kubas,OG,NYG,,['OG'],,
636,Chris Maragos,SS,,,['DB'],,
12198,Wayne Ruby,WR,,Questionable,['WR'],,
7069,Alohi Gilman,DB,LAC,,['DB'],,
5815,Chris Jones,CB,,,['DB'],,
6185,Easton Stick,QB,ATL,,['QB'],,
12224,David White,WR,,,['WR'],,
2655,Nick Dzubnar,LB,,,['LB'],,
5048,Isaac Yiadom,CB,NO,,['DB'],,
6361,Raphael Leonard,WR,,,['WR'],,
4153,Jordan Leggett,TE,,,['TE'],,
12387,Leonard Payne,DT,,,['DL'],,
LAC,Los Angeles Chargers,DEF,LAC,,['DEF'],,
8532,Mike Brown,DB,TEN,,['DB'],,
487,Ricky Jean-Francois,DT,,,['DL'],,
11081,Cephus Johnson,WR,,,['WR'],,
2210,Pierre Warren,FS,,,['DB'],,
5105,Chris Campbell,CB,,,['DB'],,
141,Kevin Reddick,LB,,,['LB'],,
239,Cullen Jenkins,DT,,,['DL'],,
12241,Al Blades,DB,,,['DB'],,
8197,Peyton Hendershot,TE,,,['TE'],,
6664,A.J. Ouellette,RB,,,['RB'],,
12328,Shawn Preston,DB,,,['DB'],,
11666,Amarius Mims,OL,CIN,,['OL'],,
2216,Mike Evans,WR,TB,,['WR'],,
6682,Kareem Orr,DB,LAR,,['DB'],,
10982,Mike Morris,DE,SEA,,['DL'],,
7562,Tutu Atwell,WR,LAR,,['WR'],,
985,Sealver Siliga,DT,,,['DL'],,
2777,Tavarus Dantzler,OLB,,,['LB'],,
2429,Kwon Alexander,LB,,,['LB'],,
6959,LeVante Bellamy,RB,,,['RB'],,
2674,Paul Browning,WR,,,['WR'],,
4211,Dylan Donahue,OLB,,,['LB'],,
11357,Tyler Adams,WR,,,['WR'],,
4087,Teez Tabor,DB,,,['DB'],,
3470,Paul McRoberts,WR,,,['WR'],,
4691,Dante Blackmon,CB,,,['DB'],,
10946,Jon Gaines,OL,ARI,,['OL'],,
12708,Jalen McLeod,DE,JAX,,['DL'],,
46,Michael Griffin,FS,,,['DB'],,
11847,James Williams,DB,TEN,,"['DB', 'LB']",,
3195,Noah Spence,DE,,,"['DL', 'LB']",,
7149,Tommy Stevens,TE,NYG,,['QB'],,
4070,T.J. Watt,LB,PIT,,"['DL', 'LB']",,
11087,Trevor Downing,C,,,,,
5611,Tyrell Chavis,NT,,,['DL'],,
6747,Fisayo Awolaja,G,,,['OL'],,
4509,Chris Casher,OLB,,,['LB'],,
2029,T.J. Carrie,CB,,,['DB'],,
1551,Austin Johnson,FB,,,['RB'],,
8817,Nolan Givan,TE,,,['TE'],,
3070,Rob Ryan,,,,,,
2434,Jake Ryan,LB,,,['LB'],,
2951,Tom Hornsey,P,,,['P'],,
6289,Duke Shelley,DB,IND,,['DB'],,
6944,Tremayne Anchrum,OL,,,"['OL', 'OT']",,
1128,Derek Wolfe,DE,,,['DL'],,
105,Brandon Carr,CB,,,['DB'],,
6673,Patrick Vahe,G,,,['OL'],,
5449,Chris Cooper,DB,,,['DB'],,
8132,Tyler Allgeier,RB,ATL,,['RB'],,
991,Jeron Johnson,SS,,,['DB'],,
5762,Josh Smith,WR,,,['WR'],,
1915,Rob Blanchflower,TE,,,['TE'],,
8593,Drew White,LB,,Questionable,['LB'],,
12523,Jimmy Horn,WR,CAR,,['WR'],,
3157,William Fuller,WR,,Questionable,['WR'],,
8254,Julius Chestnut,RB,TEN,,['RB'],,
5288,Donnie Ernsberger,TE,TEN,Questionable,['TE'],,
13039,Reid Holskey,OL,BAL,,['OL'],,
1790,Blake Annen,TE,,,['TE'],,
7271,Henry Black,DB,ATL,,['DB'],,
2894,Josh Watson,LB,,,['LB'],,
8107,Nikola Kalinic,TE,ATL,,['TE'],,
11172,Shae Wyatt,WR,,,['WR'],,
6779,Jordan Harris,WR,,,['WR'],,
12489,RJ Harvey,RB,DEN,,['RB'],,
3747,Cory Littleton,LB,,,['LB'],,
8682,Duplicate Player,,,,,,
350,Mark Sanchez,QB,,,['QB'],,
4840,Reese Fleming,CB,,,['DB'],,
4324,Trey Griffey,WR,,,['WR'],,
2467,Lorenzo Doss,CB,,,['DB'],,
544,Kareem Jackson,DB,,,['DB'],,
10858,Alex Quevedo,K,,,['K'],,
4713,C.J. Robbins,DE,,,['DL'],,
628,Daryl Washington,ILB,,,['LB'],,
3450,Devaunte Sigler,DT,,,['DL'],,
7684,Jalen Mayfield,OL,,,"['OL', 'OT']",,
352,Chase Coffman,TE,,,['TE'],,
704,Reggie Nelson,FS,,,['DB'],,
2650,Ty Long,P,,,"['K', 'P']",,
963,Luke Stocker,TE,,,['TE'],,
8807,Big Kat Bryant,DE,,,['DL'],,
7244,Ja'Marcus Bradley,WR,,,['WR'],,
2387,Lorenzo Mauldin,LB,,,['LB'],,
4590,Orion Stewart,SS,,,['DB'],,
3398,Kenny Lawler,WR,,,['WR'],,
5294,Mikah Holder,WR,,,['WR'],,
4897,Dean Pees,,,,,,
5227,Tanner Carew,LS,,,['LS'],,
4251,Tanzel Smart,DT,,,['DL'],,
420,Marquand Manuel,SS,,,['DB'],,
11424,Keenan Isaac,CB,CLE,,['DB'],,
7256,Hunter Watts,OT,,,['OL'],,
4519,Devine Redding,RB,,,['RB'],,
12624,Caleb Rogers,OL,LV,,['OL'],,
3358,Anthony Zettel,DE,,,['DL'],,
5259,Lavon Coleman,RB,,,['RB'],,
1333,Russell Shepard,WR,,,['WR'],,
1681,George Winn,RB,,,['RB'],,
12748,Major Burns,DB,CHI,,['DB'],,
1972,Henoc Muamba,ILB,,,['LB'],,
6077,Phil Haynes,OG,,,"['OG', 'OL']",,
11641,Lwal  Uguak,DT,,,['DL'],,
2106,David Fales,QB,,,['QB'],,
2982,Quinton Spain,G,,,"['OG', 'OL']",,
7107,Jason Huntley,RB,,,['RB'],,
7998,Riley Cole,LB,,,['LB'],,
12283,Dylan McDuffie,RB,,,['RB'],,
410,Moise Fokou,ILB,,,['LB'],,
11343,Starling Thomas,CB,ARI,IR,['DB'],,
7121,Justin Rohrwasser,K,,,['K'],,
3877,Kelsey Young,RB,,,['RB'],,
2161,Jerick McKinnon,RB,,,['RB'],,
8157,Bailey Zappe,QB,KC,,['QB'],,
12388,Jordan Colbert,DB,MIA,,['DB'],,
62,Trent Cole,LB,,,['LB'],,
1475,Sio Moore,LB,,,['LB'],,
12552,Walter Nolen,DL,ARI,PUP,['DL'],,
8667,Eric Wilson,OL,,,['OL'],,
13031,Jasheen Davis,DE,NO,,['DL'],,
4873,Kris Richard,,,,,,
8223,Velus Jones,WR,NO,,['WR'],,
11075,Jacky Chen,OL,,,['OL'],,
8666,Darrell Baker,CB,TEN,,['DB'],,
2988,Tevin Mitchel,CB,,,['DB'],,
4386,Lenzy Pipkins,CB,,,['DB'],,
8427,Player Invalid,RB,,,['RB'],,
7130,Cassh Maluia,LB,,,['LB'],,
1490,Terrance Williams,WR,,,['WR'],,
7094,Lirim Hajrullahu,K,,,['K'],,
12024,Sunny Anderson,DE,,,['DL'],,
4072,Tre'Davious White,CB,BUF,,['DB'],,
2700,Levi Norwood,WR,,,['WR'],,
8743,Andrzej Hughes-Murray,LB,,,['LB'],,
7001,Brian Herrien,RB,,,['RB'],,
5181,Chandon Sullivan,CB,,,['DB'],,
232,Frank Gore,RB,,,['RB'],,
3314,Brandon Shell,T,,,"['OL', 'OT']",,
3337,Tyrone Holmes,DE,,,"['DL', 'LB']",,
3189,Eli Apple,CB,SF,,['DB'],,
5786,Marcus Peterson,WR,,,['WR'],,
6379,Khari Blasingame,FB,,,['RB'],,
12612,T.J. Sanders,DL,BUF,,['DL'],,
12365,Jordan Strachan,DE,,,['DL'],,
5555,Dakoda Shepley,C,DAL,,"['OG', 'OL']",,
6159,Mike Weber,RB,,,['RB'],,
11839,Justin Rogers,DL,,,['DL'],,
2820,Dominique Brown,RB,,,['RB'],,
7960,T.J. Simmons,WR,,,['WR'],,
12228,Blake Larson,OL,,,['OL'],,
8663,Jared Bernhardt,WR,,,['WR'],,
11162,D.J. Stirgus,CB,,,['DB'],,
5628,Cavon Walker,DT,,,['DL'],,
7867,Spencer Brown,RB,,,['RB'],,
386,Brandon Lloyd,WR,,,['WR'],,
7535,Hunter Long,TE,JAX,Questionable,['TE'],,
1139,Ladarius Green,TE,,,['TE'],,
6732,Travis Vornkahl,OT,,,['OL'],,
11263,Lorenz Metz,OL,TB,,['OL'],,
11541,Chuck Wiley,DE,,,['DL'],,
12482,Savion Williams,WR,GB,,['WR'],,
12843,Trey Rucker,DB,,Questionable,['DB'],,
13190,Taylor Elgersma,QB,GB,,['QB'],,
3320,Halapoulivaati Vaitai,G,,Questionable,"['OL', 'OT']",,
4554,Mitchell Kirsch,G,,,['OL'],,
66,Tashard Choice,RB,,,['RB'],,
8088,Kalif Jackson,TE,MIA,,['TE'],,
2035,Erle Ladson,OT,,,['OL'],,
4871,Mike Munchak,,,,,,
919,Aldrick Robinson,WR,,,['WR'],,
1424,Alan Bonner,WR,,,['WR'],,
8812,Jonathan Garibay,K,,,['K'],,
5142,Kurt Benkert,QB,,,['QB'],,
5682,Cayson Collins,OLB,,,['LB'],,
1546,Kenjon Barner,RB,,,['RB'],,
7777,Trey Smith,OL,KC,,"['OG', 'OL']",,
11384,Owen Wright,RB,TB,,['RB'],,
38,Chris Chester,G,,,['OL'],,
475,Gregory Toler,CB,,,['DB'],,
13019,Greedy Vance,CB,LV,,['DB'],,
2741,Richard Ash,DT,,,['DL'],,
5337,Devante Downs,LB,,,['LB'],,
3791,Jered Bell,S,,,['DB'],,
8657,Kuony Deng,LB,,,['LB'],,
8470,Joshua Williams,CB,KC,,['DB'],,
5772,Aaron Lacombe,WR,,,['WR'],,
1010,Phillip Hunt,DE,,,"['DL', 'LB']",,
4164,Michael Roberts,TE,,,['TE'],,
3365,Jimmy Landes,LS,,,['LS'],,
5929,Anthony Johnson,WR,,,['WR'],,
5163,Ryan Nall,RB,,,['RB'],,
5216,Ervin Philips,WR,,NA,['WR'],,
6095,Kiy Hester,S,,,['DB'],,
1647,Alonzo Highsmith,ILB,,,['LB'],,
8534,Duplicate Player,,,,,,
11959,Bryce Oliver,WR,TEN,,['WR'],,
73,Nick Mangold,C,,,['OL'],,
7356,Tyshun Render,DE,,,['DL'],,
11511,John Stephens,TE,DAL,,['TE'],,
11884,Ron Stone,DE,,Questionable,['DL'],,
12409,Dashaun Mallory,DT,,,['DL'],,
6060,Sean Murphy-Bunting,CB,ARI,PUP,['DB'],,
4835,Darrius Sims,RB,,,['RB'],,
7530,Frank Darby,WR,,Questionable,['WR'],,
11807,Darius Muasau,LB,NYG,,['LB'],,
13119,Collin Schlee,QB,,,['QB'],,
12160,Morice Norris,DB,DET,,['DB'],,
5621,Mason Gentry,G,,,"['DL', 'OL']",,
6909,Lynn Bowden,WR,,,['WR'],,
7986,Antonio Phillips,CB,,,['DB'],,
7663,Teven Jenkins,OL,CLE,,"['OL', 'OT']",,
4876,Bradley Northnagel,LS,,,['LS'],,
11754,Mohamed Kamara,DL,MIA,,['DL'],,
3243,KeiVarae Russell,DB,,,['DB'],,
12084,Jason Johnson,LB,,,['LB'],,
11824,Travis Clayton,OT,BUF,,['OT'],,
10911,Derick Hall,DE,SEA,,['DL'],,
139,William Hayes,DE,,,['DL'],,
8894,Trevon Mason,DT,,,['DL'],,
8788,Allan George,CB,WAS,,['DB'],,
11391,Ethan Bonner,CB,MIA,,['DB'],,
3079,Mike McCarthy,,,,,,
4241,Pat O'Connor,DE,DET,,"['DL', 'LB']",,
3977,Kyle Shanahan,,,,,,
65,Domenik Hixon,WR,,,['WR'],,
3445,Marcus Johnson,WR,,,['WR'],,
820,Chykie Brown,CB,,,['DB'],,
765,Jeromy Miles,SS,,,['DB'],,
3178,Josh Doctson,WR,,,['WR'],,
12400,Billy Shaeffer,LB,,,['LB'],,
12894,Makari Paige,DB,NYG,,['DB'],,
2344,Eddie Goldman,DT,WAS,,['DL'],,
7378,Kyle Markway,TE,,,['TE'],,
3215,Xavien Howard,DB,,,['DB'],,
1628,Joseph Fauria,TE,,,['TE'],,
1742,Brenton Bersin,WR,,,['WR'],,
6647,Duplicate Player,,,,,,
5454,Coleman Shelton,OL,LAR,,['OL'],,
3133,Kathryn Smith,,,,,,
1480,D.J. Fluker,T,,,"['OG', 'OL']",,
12650,Danny Stutsman,LB,NO,,['LB'],,
7136,Kam Curl,DB,LAR,Questionable,['DB'],,
8253,Deven Thompkins,WR,,,['WR'],,
8779,Delonte Hood,CB,,,['DB'],,
745,Marshawn Lynch,RB,,,['RB'],,
13055,Clarence Lewis,CB,TEN,,['DB'],,
4629,Tueni Lupeamanu,DT,,,['DL'],,
7683,Monty Rice,LB,NE,,['LB'],,
8285,Josh Ross,LB,SEA,,['LB'],,
672,Donald Washington,CB,,,['DB'],,
11526,Malachi Carter,WR,,,['WR'],,
2893,Triston Wade,S,,,['DB'],,
462,Brett Favre,QB,,,['QB'],,
728,George Selvie,DE,,,['DL'],,
7465,Nick Tiano,QB,,,['QB'],,
6421,Jalen Guyton,WR,,,['WR'],,
4468,Antony Auclair,TE,,,['TE'],,
3813,Tre Roberson,CB,,Questionable,['DB'],,
12236,Myles Jones,CB,,,['DB'],,
6029,Jackson Barton,T,CLE,,"['OL', 'OT']",,
1611,Jordan Campbell,FB,,,['RB'],,
11964,Dayton Wade,WR,BAL,,['WR'],,
3695,J.P. Holtz,TE,,,['TE'],,
8006,Isaiah Kaufusi,LB,,,['LB'],,
4941,Dontre Wilson,WR,,,['WR'],,
11732,Tory Taylor,P,CHI,,['P'],,
3685,John Kling,OT,,,['OL'],,
1055,Gino Gradkowski,C,,,['OL'],,
7623,Darece Roberson,WR,,,['WR'],,
8861,Irvin Charles,WR,NYJ,PUP,['WR'],,
4690,Ken Ekanem,OLB,,,['LB'],,
6697,Floyd Allen,WR,,,['WR'],,
2500,Leterrius Walton,DE,,,['DL'],,
1261,David DeCastro,OG,,,"['OG', 'OL']",,
8821,Adedayo Odeleye,DE,BAL,,['DL'],,
1340,Lane Johnson,T,PHI,,"['OL', 'OT']",,
3170,Paxton Lynch,QB,,,['QB'],,
4799,Jeremy Faulk,DT,,,['DL'],,
3407,Beau Sandland,TE,,,['TE'],,
4732,A.J. Jefferson,DE,,,['DL'],,
1919,Howard Jones,LB,,,['LB'],,
11408,Kelle Sanders,LB,,,['LB'],,
12642,Jalen Travis,OT,IND,,['OT'],,
1674,A.J. Bouye,CB,CAR,,['DB'],,
7703,Jacob Harris,WR,TB,,['WR'],,
6746,Duplicate Player,CB,,,['DB'],,
79,Stefan Charles,DT,,,['DL'],,
1808,Preston Brown,LB,,,['LB'],,
5558,Marcus Martin,RB,,,['RB'],,
1233,Bobby Wagner,LB,WAS,,['LB'],,
5346,Zaire Franklin,LB,IND,Questionable,['LB'],,
12569,Kelvin Banks,OL,NO,,['OL'],,
4351,Tim Patrick,WR,DET,,['WR'],,
1639,Patrick Omameh,OL,,,"['OG', 'OL']",,
41,David Garrard,QB,,,['QB'],,
1845,Deontae Skinner,OLB,,,['LB'],,
2614,T.Y. McGill,DT,,,['DL'],,
1452,Aaron Hester,CB,,,['DB'],,
12556,Donovan Ezeiruaku,DL,DAL,,['DL'],,
11152,Mike McAllister,C,,,['OL'],,
11276,Joseph Ngata,WR,,,['WR'],,
5433,Ranthony Texada,CB,,NA,['DB'],,
1432,Jeremy Kelley,WR,,,['WR'],,
5500,Richard Jarvis,DL,,,['DL'],,
11909,Tyler Manoa,DL,,,['DL'],,
2019,Aaron Murray,QB,,,['QB'],,
7470,Evan Adams,G,,,['OL'],,
12355,Treveyon Pratt,WR,,,['WR'],,
3107,Ben McAdoo,,,,,,
12332,Devin Richardson,LB,,,['LB'],,
7726,Derrick Barnes,LB,DET,,"['DL', 'LB']",,
2846,Marquez Clark,WR,,,['WR'],,
12707,Luke Newman,OG,CHI,,['OG'],,
12233,Willie Tyler,OL,,,['OL'],,
2224,Maurice Alexander,LB,,,"['DB', 'LB']",,
4863,Josh Rosen,QB,,,['QB'],,
11190,Keilahn Harris,WR,,Questionable,['WR'],,
12741,Garrett Dellinger,OG,BAL,,['OG'],,
8724,Devin Hafford,DB,,,['DB'],,
4524,Ironhead Gallon,SS,,,['DB'],,
2220,Kevin Pamphile,G,,,['OL'],,
469,Matthew Mulligan,TE,,,['TE'],,
5303,Joel Iyiegbuniwe,LB,,,['LB'],,
3351,Wes Schweitzer,G,,NA,"['OG', 'OL']",,
119,James Anderson,LB,,,['LB'],,
7264,Jordan Jones,FB,,,['RB'],,
542,Dorin Dickerson,TE,,,['TE'],,
5467,Tigie Sankoh,SS,,,['DB'],,
7968,Xavier Kelly,DT,,,['DL'],,
12909,Eli Pancol,WR,JAX,,['WR'],,
7169,Jace Whittaker,CB,,,['DB'],,
5108,Luke Falk,QB,,,['QB'],,
11400,Ezekiel Vandenburgh,LB,,Questionable,['LB'],,
12675,Jason Marshall,CB,MIA,,['DB'],,
6490,Mik'Quan Deane,TE,,,['TE'],,
1734,Rod Sweeting,CB,,,['DB'],,
4108,Carlos Henderson,WR,,,['WR'],,
8315,Tyree Johnson,DL,,,['DL'],,
2410,Jamison Crowder,WR,,,['WR'],,
9220,Evan Hull,RB,PIT,,['RB'],,
8262,D.J. Davidson,DL,NYG,Questionable,['DL'],,
6984,Tony Jones,RB,,,['RB'],,
11818,Michael Jurgens,OL,MIN,,['OL'],,
4748,Doug Williams,,,,,,
3901,Brandon Johnson,RB,,,['RB'],,
11596,Ben Sinnott,TE,WAS,,['TE'],,
1038,Chandler Jones,LB,,,"['DL', 'LB']",,
641,Russell Okung,OT,,,"['OL', 'OT']",,
8078,Brontae Harris,DB,,,['DB'],,
8360,Logan Hall,DL,TB,,['DL'],,
1706,Jack Doyle,TE,IND,,['TE'],,
3198,Derrick Henry,RB,BAL,,['RB'],,
3588,Michael Miller,TE,,,['TE'],,
4926,Nick Schuessler,QB,PIT,,['QB'],,
528,Geno Atkins,DT,,,['DL'],,
5011,Michael Dickson,P,SEA,,['P'],,
834,James Dockery,CB,,,['DB'],,
